PROGRAMA,USER_ID,ID_SIS,ACTIVE,TIME_VIEW,MAX_LAST_ACCESS,MAX_LAST_LOGIN,MAX_LOG_DATE,REGISTROS,EFFECTIVE_LAST_ACCESS,DAYS_SINCE_ACCESS
IQS,4ff17af081fb487586de4b23,102287,True,310,2024-09-16 10:00:00.000 UTC,2024-09-16 10:00:00.000 UTC,2024-09-16 10:00:00.000 UTC,2,2024-09-16 10:00:00.000 UTC,732.0
IQS,b15a81978e77422ab606f0e7,102288,True,1497,,,,3,,
IQS,3116699036194609b5190cf5,102289,True,916,2024-05-13 10:00:00.000 UTC,2024-05-13 10:00:00.000 UTC,,1,2024-05-13 10:00:00.000 UTC,858.0
IQS,fe3af7ee688b4d1f87b186f9,102290,True,572,2020-12-21 10:00:00.000 UTC,2020-12-21 10:00:00.000 UTC,,2,2020-12-21 10:00:00.000 UTC,2097.0
IQS,0ff00d16b859463ba90b393c,102291,True,1756,2021-03-20 10:00:00.000 UTC,2021-03-20 10:00:00.000 UTC,,1,2021-03-20 10:00:00.000 UTC,2008.0
IQS,208818aaff894a5d999ca957,102292,True,2384,,,,1,,
IQS,c1f316b727bd4ed68e3b123c,102293,True,1335,2022-09-08 10:00:00.000 UTC,2022-09-08 10:00:00.000 UTC,,2,2022-09-08 10:00:00.000 UTC,1471.0
IQS,7cc000b68d784105a89c5856,102294,True,1141,2020-07-11 10:00:00.000 UTC,2020-07-11 10:00:00.000 UTC,2020-07-11 10:00:00.000 UTC,2,2020-07-11 10:00:00.000 UTC,2260.0
IQS,6b02e348a13f451f8f8cc622,102295,True,1584,,,,1,,
IQS,cadcf6b1dd024203a26e368c,102296,True,0,2026-08-12 10:00:00.000 UTC,2026-08-12 10:00:00.000 UTC,2026-08-12 10:00:00.000 UTC,0,2026-08-12 10:00:00.000 UTC,37.0
IQS,6b270ce214564a8ebf2a5e73,102297,True,323,2026-06-30 10:00:00.000 UTC,2026-06-30 10:00:00.000 UTC,2026-06-30 10:00:00.000 UTC,1,2026-06-30 10:00:00.000 UTC,80.0
IQS,eacb2543c21c46f0a426d9ac,102298,True,0,,,,0,,
IQS,c178e9860d9f42c78e9865a6,102299,True,271,2025-01-12 10:00:00.000 UTC,2025-01-12 10:00:00.000 UTC,2025-01-12 10:00:00.000 UTC,1,2025-01-12 10:00:00.000 UTC,614.0
IQS,dc42b81f7afb470394abe62a,102300,True,235,2021-02-25 10:00:00.000 UTC,2021-02-25 10:00:00.000 UTC,,1,2021-02-25 10:00:00.000 UTC,2031.0
IQS,d178d13bdfbe49c5aeaf085e,102301,True,0,2024-11-08 10:00:00.000 UTC,2024-11-08 10:00:00.000 UTC,,0,2024-11-08 10:00:00.000 UTC,679.0
IQS,d68b3c00c31d402ba9c0ae7f,102302,True,380,2023-10-09 10:00:00.000 UTC,2023-10-09 10:00:00.000 UTC,,2,2023-10-09 10:00:00.000 UTC,1075.0
IQS,830e879d3df74117bfc988f9,102303,True,0,,,,0,,
IQS,1b2daed0637b44ce89bad155,102304,True,108,2022-10-17 10:00:00.000 UTC,2022-10-17 10:00:00.000 UTC,,2,2022-10-17 10:00:00.000 UTC,1432.0
IQS,c92dbceabc7a4fd58eac9b5b,102305,True,892,,,,2,,
IQS,36304d37fe3d48dca92b7b0e,102306,True,0,,,2024-05-09 10:00:00.000 UTC,0,2024-05-09 10:00:00.000 UTC,862.0
IQS,3e961ea58ffc47ba9445a943,102307,True,639,2019-06-16 10:00:00.000 UTC,2019-06-16 10:00:00.000 UTC,,3,2019-06-16 10:00:00.000 UTC,2651.0
IQS,0e4689da8f29426da8acd1aa,102308,True,0,,,,0,,
IQS,f978a358331149d590589e88,102309,True,0,2025-09-16 10:00:00.000 UTC,2025-09-16 10:00:00.000 UTC,2025-09-16 10:00:00.000 UTC,0,2025-09-16 10:00:00.000 UTC,367.0
IQS,2f3e369361c343c294801cae,102310,True,1424,2026-05-27 10:00:00.000 UTC,2026-05-27 10:00:00.000 UTC,,2,2026-05-27 10:00:00.000 UTC,114.0
IQS,a05a0fc30fc942dca467ba58,102311,True,355,,,2026-07-26 10:00:00.000 UTC,2,2026-07-26 10:00:00.000 UTC,54.0
IQS,21f2f0eae42e46d49e1f9de2,102312,True,0,2024-12-10 10:00:00.000 UTC,2024-12-10 10:00:00.000 UTC,2024-12-10 10:00:00.000 UTC,0,2024-12-10 10:00:00.000 UTC,647.0
IQS,3a846851ac584293afd11609,102313,True,0,2026-06-03 10:00:00.000 UTC,2026-06-03 10:00:00.000 UTC,2026-06-03 10:00:00.000 UTC,0,2026-06-03 10:00:00.000 UTC,107.0
IQS,d281aa1155914ffda070867f,102314,True,1005,2023-02-27 10:00:00.000 UTC,2023-02-27 10:00:00.000 UTC,2023-02-27 10:00:00.000 UTC,1,2023-02-27 10:00:00.000 UTC,1299.0
IQS,0d6f179db13b4f4aa58df215,102315,True,1226,,,,3,,
IQS,82721c9762884035958628d9,102316,True,400,,,,5,,
IQS,8ffcca13cfd542698abf2c32,102317,True,0,,,,0,,
IQS,58ecc9742db84033b9f89867,102318,True,0,,,,0,,
IQS,837cc58574fd410faed8395c,102319,True,0,,,,0,,
IQS,ed614f44505e4dd48f11151f,102320,True,0,,,,0,,
IQS,bad2105aa7dc4442b4be3b3b,102321,True,0,2021-08-06 10:00:00.000 UTC,2021-08-06 10:00:00.000 UTC,2021-08-06 10:00:00.000 UTC,0,2021-08-06 10:00:00.000 UTC,1869.0
IQS,582aa7c45dff407891e093c7,102322,True,577,2024-01-25 10:00:00.000 UTC,2024-01-25 10:00:00.000 UTC,2024-01-25 10:00:00.000 UTC,3,2024-01-25 10:00:00.000 UTC,967.0
IQS,af48ca5de1f14ff0aaaef3a4,102323,True,0,2024-09-09 10:00:00.000 UTC,2024-09-09 10:00:00.000 UTC,2024-09-09 10:00:00.000 UTC,0,2024-09-09 10:00:00.000 UTC,739.0
IQS,a54cefdf6f314f1185f248a4,102324,True,1020,2023-07-06 10:00:00.000 UTC,2023-07-06 10:00:00.000 UTC,,1,2023-07-06 10:00:00.000 UTC,1170.0
IQS,3f12c2332199417abfd3d6f3,102325,True,0,2021-11-10 10:00:00.000 UTC,2021-11-10 10:00:00.000 UTC,2021-11-10 10:00:00.000 UTC,0,2021-11-10 10:00:00.000 UTC,1773.0
IQS,6bb3db9fcc2045f0a9f09a9a,102326,True,9535,,,,2,,
IQS,d65fc95d6f0d4981aa0f80f9,102327,True,16614,,,,4,,
IQS,95e91bc36d874e7eb66f70e1,102328,True,1419,2024-01-09 10:00:00.000 UTC,2024-01-09 10:00:00.000 UTC,,2,2024-01-09 10:00:00.000 UTC,983.0
IQS,ddc5369cff0f4ee487d95844,102329,True,1224,2025-03-11 10:00:00.000 UTC,2025-03-11 10:00:00.000 UTC,,1,2025-03-11 10:00:00.000 UTC,556.0
IQS,11e118edb8594c5c89affe86,102330,True,0,,,,0,,
IQS,f05bda46b4744487ad5be56a,102331,True,0,,,,0,,
IQS,a32d6b2343c749159b53f77b,102332,True,349,2024-07-28 10:00:00.000 UTC,2024-07-28 10:00:00.000 UTC,,1,2024-07-28 10:00:00.000 UTC,782.0
IQS,4b2eaafc1a314b1eac9772ce,102333,True,1705,2023-12-01 10:00:00.000 UTC,2023-12-01 10:00:00.000 UTC,,4,2023-12-01 10:00:00.000 UTC,1022.0
IQS,3b26a3abd577460084fedd45,102334,True,0,,,,0,,
IQS,d223c390ecaf46ca875042bb,102335,True,0,,,2022-08-06 10:00:00.000 UTC,0,2022-08-06 10:00:00.000 UTC,1504.0
IQS,f9bce52a970c42b59f96360d,102336,True,932,,,,1,,
IQS,62687407e6d949188a81d747,102337,True,78,2024-05-28 10:00:00.000 UTC,2024-05-28 10:00:00.000 UTC,2024-05-28 10:00:00.000 UTC,2,2024-05-28 10:00:00.000 UTC,843.0
IQS,899d2750390a46fb92ad33e2,102338,True,9782,2024-07-19 10:00:00.000 UTC,2024-07-19 10:00:00.000 UTC,,1,2024-07-19 10:00:00.000 UTC,791.0
IQS,66a4491ebcf24f51a3bffc05,102339,True,431,,,,2,,
IQS,cd0660efd8de442880cd3207,102340,True,597,,,,4,,
IQS,efbdd44302a1441e869bb4f2,102341,True,730,,,2024-09-08 10:00:00.000 UTC,1,2024-09-08 10:00:00.000 UTC,740.0
IQS,0bca62aff71a4f7dadf5cf86,102342,True,1018,,,2023-05-14 10:00:00.000 UTC,2,2023-05-14 10:00:00.000 UTC,1223.0
IQS,c5ef40edad7d46809b7dc775,102343,True,289,2021-11-15 10:00:00.000 UTC,2021-11-15 10:00:00.000 UTC,2021-11-15 10:00:00.000 UTC,2,2021-11-15 10:00:00.000 UTC,1768.0
IQS,ecf5d52f2b564eb4a3287e2b,102344,True,686,,,,1,,
IQS,0c33d445d4df4825859b3fd9,102345,True,717,,,2026-03-13 10:00:00.000 UTC,3,2026-03-13 10:00:00.000 UTC,189.0
IQS,53cf5939622843e98a0167e6,102346,True,770,2026-05-24 10:00:00.000 UTC,2026-05-24 10:00:00.000 UTC,,2,2026-05-24 10:00:00.000 UTC,117.0
IQS,1937919fc53f466f97900564,102347,True,691,2026-05-22 10:00:00.000 UTC,2026-05-22 10:00:00.000 UTC,,1,2026-05-22 10:00:00.000 UTC,119.0
IQS,d94582d3c17c4a719f7c01d0,102348,True,0,,,,0,,
IQS,75299d71db2948aea95bc27f,102349,True,0,,,,0,,
IQS,0c0f9ec8ae1c4342b859117e,102350,True,3805,,,,3,,
IQS,7ef7e7b4cb634423914b0d15,102351,True,451,2021-05-18 10:00:00.000 UTC,2021-05-18 10:00:00.000 UTC,,2,2021-05-18 10:00:00.000 UTC,1949.0
IQS,1a1d49efd38846a1983e4867,102352,True,126,2026-09-09 10:00:00.000 UTC,2026-09-09 10:00:00.000 UTC,2026-09-09 10:00:00.000 UTC,1,2026-09-09 10:00:00.000 UTC,9.0
IQS,b7e0a1c50a5d43d0bf967273,102353,True,2187,,,,3,,
IQS,3fc4803e260a42ddb1ed4829,102354,True,0,2020-01-01 10:00:00.000 UTC,2020-01-01 10:00:00.000 UTC,2020-01-01 10:00:00.000 UTC,0,2020-01-01 10:00:00.000 UTC,2452.0
IQS,6e5ce3ed7e6349c1ba10688a,102355,True,421,,,,1,,
IQS,04aa56352d374de1a251637a,102356,True,0,,,,0,,
IQS,898da6e403b84dd78e7dbbfb,102357,True,745,2026-08-28 10:00:00.000 UTC,2026-08-28 10:00:00.000 UTC,2026-08-28 10:00:00.000 UTC,2,2026-08-28 10:00:00.000 UTC,21.0
IQS,da6baceb94ad4c16823d846a,102358,True,0,,,,0,,
IQS,6502d030755f4c61bc8ccd97,102359,True,0,2026-09-04 10:00:00.000 UTC,2026-09-04 10:00:00.000 UTC,2026-09-04 10:00:00.000 UTC,0,2026-09-04 10:00:00.000 UTC,14.0
IQS,7d830a4efed54fa3b79213a6,102360,True,679,2024-03-16 10:00:00.000 UTC,2024-03-16 10:00:00.000 UTC,,3,2024-03-16 10:00:00.000 UTC,916.0
IQS,6969e1e8dc1446fea62280aa,102361,True,5074,2025-02-07 10:00:00.000 UTC,2025-02-07 10:00:00.000 UTC,2025-02-07 10:00:00.000 UTC,1,2025-02-07 10:00:00.000 UTC,588.0
IQS,d8fb81d5281e43109ecf2ae1,102362,True,0,2023-01-30 10:00:00.000 UTC,2023-01-30 10:00:00.000 UTC,2023-01-30 10:00:00.000 UTC,0,2023-01-30 10:00:00.000 UTC,1327.0
IQS,98fc6753685341e394754082,102363,True,482,,,2019-02-13 10:00:00.000 UTC,3,2019-02-13 10:00:00.000 UTC,2774.0
IQS,9c7972ad68c94c9593dcf9cd,102364,True,4689,2022-05-26 10:00:00.000 UTC,2022-05-26 10:00:00.000 UTC,2022-05-26 10:00:00.000 UTC,2,2022-05-26 10:00:00.000 UTC,1576.0
IQS,49d28e922e9543419d044549,102365,True,542,2024-02-27 10:00:00.000 UTC,2024-02-27 10:00:00.000 UTC,2024-02-27 10:00:00.000 UTC,4,2024-02-27 10:00:00.000 UTC,934.0
IQS,01c2b113e55d48aca059e818,102366,True,336,,,,4,,
IQS,9c5a3e770e0045ae84d72c13,102367,True,120,,,2026-06-02 10:00:00.000 UTC,1,2026-06-02 10:00:00.000 UTC,108.0
IQS,1a806c9fa5e64c3b998c9ad5,102368,True,911,2024-09-25 10:00:00.000 UTC,2024-09-25 10:00:00.000 UTC,2024-09-25 10:00:00.000 UTC,3,2024-09-25 10:00:00.000 UTC,723.0
IQS,87bebb27f8b44fe291e33e00,102369,True,807,2024-01-13 10:00:00.000 UTC,2024-01-13 10:00:00.000 UTC,,1,2024-01-13 10:00:00.000 UTC,979.0
IQS,069a82d7461042d88e0f47e3,102370,True,0,,,,0,,
IQS,e3d3c159f9874984b332a866,102371,True,699,,,2024-12-05 10:00:00.000 UTC,2,2024-12-05 10:00:00.000 UTC,652.0
IQS,b34b00f068dc4d6f834666a2,102372,True,0,2024-01-08 10:00:00.000 UTC,2024-01-08 10:00:00.000 UTC,2024-01-08 10:00:00.000 UTC,0,2024-01-08 10:00:00.000 UTC,984.0
IQS,cbba52439cc843c0b04d0f41,102373,True,327,,,,3,,
IQS,37a594a23ef542769d91e639,102374,True,0,2026-06-23 10:00:00.000 UTC,2026-06-23 10:00:00.000 UTC,,0,2026-06-23 10:00:00.000 UTC,87.0
IQS,ce77fe73a5554732815b4183,102375,True,761,,,2022-06-29 10:00:00.000 UTC,2,2022-06-29 10:00:00.000 UTC,1542.0
IQS,3e48f90ee30244ccbfb3c475,102376,True,0,,,2025-06-01 10:00:00.000 UTC,0,2025-06-01 10:00:00.000 UTC,474.0
IQS,f8551827c40b48be83963b6d,102377,True,2305,,,2026-06-29 10:00:00.000 UTC,1,2026-06-29 10:00:00.000 UTC,81.0
IQS,43ffce3f8c214a6aa5d128af,102378,True,103,,,2022-12-18 10:00:00.000 UTC,2,2022-12-18 10:00:00.000 UTC,1370.0
IQS,2fffad32535544e78288b7b5,102379,True,2763,2024-03-15 10:00:00.000 UTC,2024-03-15 10:00:00.000 UTC,2024-03-15 10:00:00.000 UTC,2,2024-03-15 10:00:00.000 UTC,917.0
IQS,38e09120f7ea4c78a845e8ac,102380,True,1019,,,2024-11-21 10:00:00.000 UTC,2,2024-11-21 10:00:00.000 UTC,666.0
IQS,40e458e1ca92433496c3afa4,102381,True,2460,2023-06-21 10:00:00.000 UTC,2023-06-21 10:00:00.000 UTC,2023-06-21 10:00:00.000 UTC,3,2023-06-21 10:00:00.000 UTC,1185.0
IQS,0b1c6e58be2048939f277616,102382,True,0,2025-05-28 10:00:00.000 UTC,2025-05-28 10:00:00.000 UTC,,0,2025-05-28 10:00:00.000 UTC,478.0
IQS,6ce0a950133e4134be8b6e1c,102383,True,15072,2022-07-22 10:00:00.000 UTC,2022-07-22 10:00:00.000 UTC,,3,2022-07-22 10:00:00.000 UTC,1519.0
IQS,dbac1bbcc6204e35b5ec4316,102384,True,257,2025-10-09 10:00:00.000 UTC,2025-10-09 10:00:00.000 UTC,,3,2025-10-09 10:00:00.000 UTC,344.0
IQS,6da54fad1ddc4bfe9b8ee472,102385,True,4498,,,2026-07-20 10:00:00.000 UTC,3,2026-07-20 10:00:00.000 UTC,60.0
IQS,a677330d25f44171a97eaf52,102386,True,2221,,,,1,,
IQS,ace5dee97fac48c0a44c83c8,102387,True,0,,,,0,,
IQS,992b30d9d988450c9e36679a,102388,True,0,2026-03-30 10:00:00.000 UTC,2026-03-30 10:00:00.000 UTC,2026-03-30 10:00:00.000 UTC,0,2026-03-30 10:00:00.000 UTC,172.0
IQS,fe61a39f28164375bb66839f,102389,True,0,,,2024-07-05 10:00:00.000 UTC,0,2024-07-05 10:00:00.000 UTC,805.0
IQS,ec80e7a98011458d9857ad7e,102390,True,1524,2023-06-23 10:00:00.000 UTC,2023-06-23 10:00:00.000 UTC,,1,2023-06-23 10:00:00.000 UTC,1183.0
IQS,2a2960ce693146eba4641b7b,102391,True,1835,,,2025-02-06 10:00:00.000 UTC,1,2025-02-06 10:00:00.000 UTC,589.0
IQS,9619542a73a34bd7bc64f0d5,102392,True,384,,,,3,,
IQS,3ca4eb76378c414c8dcb9791,102393,True,1319,2024-06-09 10:00:00.000 UTC,2024-06-09 10:00:00.000 UTC,2024-06-09 10:00:00.000 UTC,3,2024-06-09 10:00:00.000 UTC,831.0
IQS,cd393834e47f4c6bb89f745c,102394,True,916,2026-09-06 10:00:00.000 UTC,2026-09-06 10:00:00.000 UTC,2026-09-06 10:00:00.000 UTC,1,2026-09-06 10:00:00.000 UTC,12.0
IQS,a936955c979e480d849d1403,102395,True,732,,,2024-12-06 10:00:00.000 UTC,1,2024-12-06 10:00:00.000 UTC,651.0
IQS,f64159d3cc634936a311f99e,102396,True,0,2021-07-13 10:00:00.000 UTC,2021-07-13 10:00:00.000 UTC,,0,2021-07-13 10:00:00.000 UTC,1893.0
IQS,07cd67b03f2f452e908fe5d2,102397,True,0,,,,0,,
IQS,4d4092e966394a07a3f27f31,102398,True,1207,2021-06-23 10:00:00.000 UTC,2021-06-23 10:00:00.000 UTC,,3,2021-06-23 10:00:00.000 UTC,1913.0
IQS,7a12e166af5d4f9282064c9a,102399,True,0,2022-10-27 10:00:00.000 UTC,2022-10-27 10:00:00.000 UTC,2022-10-27 10:00:00.000 UTC,0,2022-10-27 10:00:00.000 UTC,1422.0
IQS,b840451c465b4beeb9b0d3c1,102400,True,0,2025-05-19 10:00:00.000 UTC,2025-05-19 10:00:00.000 UTC,2025-05-19 10:00:00.000 UTC,0,2025-05-19 10:00:00.000 UTC,487.0
IQS,d3c76b5267c34b5caab28658,102401,True,578,,,,3,,
IQS,1928e5c18ac644ae9d624f25,102402,True,273,2024-03-25 10:00:00.000 UTC,2024-03-25 10:00:00.000 UTC,2024-03-25 10:00:00.000 UTC,1,2024-03-25 10:00:00.000 UTC,907.0
IQS,7f78d7fd0315462f8319046c,102403,True,2676,,,2024-02-26 10:00:00.000 UTC,2,2024-02-26 10:00:00.000 UTC,935.0
IQS,7169b1185e8246fdae09c98e,102404,True,4405,2023-03-18 10:00:00.000 UTC,2023-03-18 10:00:00.000 UTC,2023-03-18 10:00:00.000 UTC,1,2023-03-18 10:00:00.000 UTC,1280.0
IQS,5fa2413f2be641f38fe325bd,102405,True,621,,,,2,,
IQS,bf0d2ec943c94d929f8accb3,102406,True,8070,2024-06-19 10:00:00.000 UTC,2024-06-19 10:00:00.000 UTC,2024-06-19 10:00:00.000 UTC,1,2024-06-19 10:00:00.000 UTC,821.0
IQS,999006a502464d43a3d53e70,102407,True,2975,2026-07-18 10:00:00.000 UTC,2026-07-18 10:00:00.000 UTC,2026-07-18 10:00:00.000 UTC,4,2026-07-18 10:00:00.000 UTC,62.0
IQS,3cfac09048e545e786f4490b,102408,True,558,,,,3,,
IQS,7027ad9e7f7d41f88a56f512,102409,True,10427,,,,2,,
IQS,cff8cd7fff9c4404837f17cf,102410,True,0,2025-06-29 10:00:00.000 UTC,2025-06-29 10:00:00.000 UTC,,0,2025-06-29 10:00:00.000 UTC,446.0
IQS,f51d62f21b5e4673bdfe792c,102411,True,2248,2021-08-07 10:00:00.000 UTC,2021-08-07 10:00:00.000 UTC,2021-08-07 10:00:00.000 UTC,3,2021-08-07 10:00:00.000 UTC,1868.0
IQS,72eebdb7d17146fc96eced75,102412,True,315,,,2022-04-29 10:00:00.000 UTC,1,2022-04-29 10:00:00.000 UTC,1603.0
IQS,d6bdd842b00641e8a24fbcc3,102413,True,384,2022-02-06 10:00:00.000 UTC,2022-02-06 10:00:00.000 UTC,2022-02-06 10:00:00.000 UTC,1,2022-02-06 10:00:00.000 UTC,1685.0
IQS,dedc3f32f34b4fa0990cc8e9,102414,True,2884,2022-08-13 10:00:00.000 UTC,2022-08-13 10:00:00.000 UTC,2022-08-13 10:00:00.000 UTC,1,2022-08-13 10:00:00.000 UTC,1497.0
IQS,6613803a43bd48bd8c3796d0,102415,True,0,2026-01-16 10:00:00.000 UTC,2026-01-16 10:00:00.000 UTC,2026-01-16 10:00:00.000 UTC,0,2026-01-16 10:00:00.000 UTC,245.0
IQS,13c454cf4d14499a84107001,102416,True,3772,2026-08-15 10:00:00.000 UTC,2026-08-15 10:00:00.000 UTC,,3,2026-08-15 10:00:00.000 UTC,34.0
IQS,b3c78eb968114a9e98e1ba8f,102417,True,278,2025-04-26 10:00:00.000 UTC,2025-04-26 10:00:00.000 UTC,2025-04-26 10:00:00.000 UTC,1,2025-04-26 10:00:00.000 UTC,510.0
IQS,24e1eceb221049cd878a9c73,102418,True,921,2026-08-02 10:00:00.000 UTC,2026-08-02 10:00:00.000 UTC,,2,2026-08-02 10:00:00.000 UTC,47.0
IQS,03f56e7a3c8e4d81aa87b6b2,102419,True,0,,,,0,,
IQS,967edbd741ca4f938a910e76,102420,True,633,,,2026-07-20 10:00:00.000 UTC,1,2026-07-20 10:00:00.000 UTC,60.0
IQS,e54145798ce243a382fa748c,102421,True,7386,,,2020-10-16 10:00:00.000 UTC,1,2020-10-16 10:00:00.000 UTC,2163.0
IQS,dbb1c21beb044e398dc770da,102422,True,2178,2023-06-25 10:00:00.000 UTC,2023-06-25 10:00:00.000 UTC,2023-06-25 10:00:00.000 UTC,2,2023-06-25 10:00:00.000 UTC,1181.0
IQS,5e79627215d54719ae9d985e,102423,True,433,,,2025-12-01 10:00:00.000 UTC,2,2025-12-01 10:00:00.000 UTC,291.0
IQS,5286c2c0ada04b06a16807d6,102424,True,1313,2024-10-13 10:00:00.000 UTC,2024-10-13 10:00:00.000 UTC,2024-10-13 10:00:00.000 UTC,2,2024-10-13 10:00:00.000 UTC,705.0
IQS,adc245aa52d04bd89ade1d6d,102425,True,0,,,,0,,
IQS,483f57c5cc104279889fd6e5,102426,True,1191,,,,3,,
IQS,3363de028c484016b6059407,102427,True,1337,2022-12-16 10:00:00.000 UTC,2022-12-16 10:00:00.000 UTC,2022-12-16 10:00:00.000 UTC,1,2022-12-16 10:00:00.000 UTC,1372.0
IQS,0bd4804eb6184efdb81760f3,102428,True,0,,,,0,,
IQS,f15033025934431eaa151f45,102429,True,0,,,,0,,
IQS,b494fba72a0648248e18ee0b,102430,True,3425,,,,2,,
IQS,5921507962ca40709e94e572,102431,True,797,,,,2,,
IQS,3f27152254934ef186ce59a3,102432,True,0,,,,0,,
IQS,89ec5f68622b439785c41c39,102433,True,1093,,,2021-03-30 10:00:00.000 UTC,1,2021-03-30 10:00:00.000 UTC,1998.0
IQS,d2ec019039694c98a2762ca9,102434,True,523,,,,1,,
IQS,4708058303374d98b943bea2,102435,True,1619,2026-06-25 10:00:00.000 UTC,2026-06-25 10:00:00.000 UTC,2026-06-25 10:00:00.000 UTC,1,2026-06-25 10:00:00.000 UTC,85.0
IQS,8c620623173349399650f067,102436,True,3349,,,,1,,
IQS,60afbeb1575143fd8894cfde,102437,True,0,,,,0,,
IQS,0d694f8858b1489c85824b10,102438,True,6225,,,,2,,
IQS,ecf0e9bcd89f4179b7668ee1,102439,True,613,2022-08-05 10:00:00.000 UTC,2022-08-05 10:00:00.000 UTC,2022-08-05 10:00:00.000 UTC,1,2022-08-05 10:00:00.000 UTC,1505.0
IQS,1550360f43e24986bb3e9199,102440,True,514,,,,2,,
IQS,15b0bc3cfe4c46ab9e712bb5,102441,True,0,2024-09-07 10:00:00.000 UTC,2024-09-07 10:00:00.000 UTC,,0,2024-09-07 10:00:00.000 UTC,741.0
IQS,e39c9ccef5cb47919e43efe2,102442,True,301,,,,1,,
IQS,dc1252c4e5e74ed684a0d9f4,102443,True,0,2020-10-12 10:00:00.000 UTC,2020-10-12 10:00:00.000 UTC,,0,2020-10-12 10:00:00.000 UTC,2167.0
IQS,2d3ff15f88aa4f42961602ca,102444,True,271,2026-05-23 10:00:00.000 UTC,2026-05-23 10:00:00.000 UTC,,2,2026-05-23 10:00:00.000 UTC,118.0
IQS,a8f55fc0a4914d08ba843b15,102445,True,1115,2025-09-23 10:00:00.000 UTC,2025-09-23 10:00:00.000 UTC,,1,2025-09-23 10:00:00.000 UTC,360.0
IQS,dbca88aececb431eb9054307,102446,True,1256,2026-06-24 10:00:00.000 UTC,2026-06-24 10:00:00.000 UTC,2026-06-24 10:00:00.000 UTC,1,2026-06-24 10:00:00.000 UTC,86.0
IQS,d34fb37eb7094b81b2ee9b74,102447,True,1394,,,,1,,
IQS,12c40e0c817846cf9d087cba,102448,True,1182,2024-11-13 10:00:00.000 UTC,2024-11-13 10:00:00.000 UTC,,1,2024-11-13 10:00:00.000 UTC,674.0
IQS,89b61a3859144942bb497802,102449,True,0,2024-02-13 10:00:00.000 UTC,2024-02-13 10:00:00.000 UTC,2024-02-13 10:00:00.000 UTC,0,2024-02-13 10:00:00.000 UTC,948.0
IQS,a8f97a041c6344acbca7b191,102450,True,2414,2025-02-21 10:00:00.000 UTC,2025-02-21 10:00:00.000 UTC,2025-02-21 10:00:00.000 UTC,1,2025-02-21 10:00:00.000 UTC,574.0
IQS,6ca9f5adbafe4848b706ee7d,102451,True,0,2023-07-10 10:00:00.000 UTC,2023-07-10 10:00:00.000 UTC,2023-07-10 10:00:00.000 UTC,0,2023-07-10 10:00:00.000 UTC,1166.0
IQS,a32a1a14d7174a6db3f300f0,102452,True,1934,2026-02-14 10:00:00.000 UTC,2026-02-14 10:00:00.000 UTC,2026-02-14 10:00:00.000 UTC,1,2026-02-14 10:00:00.000 UTC,216.0
IQS,89b1ba8154b74575a5703b48,102453,True,0,,,,0,,
IQS,6aaa947f00874c8b8f697f20,102454,True,4618,2022-03-18 10:00:00.000 UTC,2022-03-18 10:00:00.000 UTC,,2,2022-03-18 10:00:00.000 UTC,1645.0
IQS,986d9246e506495f91cd0b46,102455,True,812,2023-10-11 10:00:00.000 UTC,2023-10-11 10:00:00.000 UTC,2023-10-11 10:00:00.000 UTC,1,2023-10-11 10:00:00.000 UTC,1073.0
IQS,0a85bff52eb444b488d95dcf,102456,True,1040,,,,2,,
IQS,e4274e40e18844c898208b30,102457,True,664,2023-05-09 10:00:00.000 UTC,2023-05-09 10:00:00.000 UTC,2023-05-09 10:00:00.000 UTC,2,2023-05-09 10:00:00.000 UTC,1228.0
IQS,024364bdf24144f0905d3514,102458,True,0,2022-08-30 10:00:00.000 UTC,2022-08-30 10:00:00.000 UTC,2022-08-30 10:00:00.000 UTC,0,2022-08-30 10:00:00.000 UTC,1480.0
IQS,b636810181594802a5974491,102459,True,0,,,,0,,
IQS,dea66fafc9c84686876d72f2,102460,True,100,,,2026-06-25 10:00:00.000 UTC,2,2026-06-25 10:00:00.000 UTC,85.0
IQS,690828b7fd164f8fa4b14dda,102461,True,580,,,,2,,
IQS,6be996c756f543fe831839a1,102462,True,797,2025-02-03 10:00:00.000 UTC,2025-02-03 10:00:00.000 UTC,,2,2025-02-03 10:00:00.000 UTC,592.0
IQS,8fd9f62c038c49cfb602bbcc,102463,True,863,2021-10-12 10:00:00.000 UTC,2021-10-12 10:00:00.000 UTC,,3,2021-10-12 10:00:00.000 UTC,1802.0
IQS,65d6d739690f44fca4a915a2,102464,True,1885,,,,4,,
IQS,a162c466965a43b8a01e0b98,102465,True,178,2025-01-12 10:00:00.000 UTC,2025-01-12 10:00:00.000 UTC,,2,2025-01-12 10:00:00.000 UTC,614.0
IQS,29d15b8b171b4a0eaf8c4538,102466,True,1044,2022-06-24 10:00:00.000 UTC,2022-06-24 10:00:00.000 UTC,,2,2022-06-24 10:00:00.000 UTC,1547.0
IQS,892b28521ac34fc5a4a9cddf,102467,True,3055,2020-11-25 10:00:00.000 UTC,2020-11-25 10:00:00.000 UTC,,1,2020-11-25 10:00:00.000 UTC,2123.0
IQS,f0a220b4e1bd44e780f3883b,102468,True,362,2025-05-05 10:00:00.000 UTC,2025-05-05 10:00:00.000 UTC,,1,2025-05-05 10:00:00.000 UTC,501.0
